file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_1 51 2.428000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_2 50 2.402000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_3 50 2.379000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_4 47 2.427000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_2 48 2.373000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_3 46 2.408000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_4 40 2.401000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_3 47 2.386000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_4 43 2.419000 0
../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_2/set_3/triangulation/t_4 42 2.438000 0
