file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_1 39 2.535000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_2 43 2.393000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_3 43 2.381000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_4 42 2.385000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_2 44 2.383000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_3 48 2.370000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_4 33 2.405000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_3 46 2.371000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_4 49 2.358000 0
../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_2/set_2/triangulation/t_4 40 2.383000 0
