file1 file2 flip runtime closed open
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_1 -1 300000 11822235 60074401
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_10 -1 300000 11958288 61640258
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_11 -1 306890 12256456 59675446
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_12 -1 300000 12124967 61470389
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_13 -1 300000 12199066 60191481
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_14 -1 300000 11921487 60735588
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_15 -1 300000 11900515 57348816
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_16 -1 300000 11869146 56924931
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_17 -1 300000 12157612 61148986
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_18 -1 300000 12136049 59854676
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_19 -1 300000 11976587 57694014
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_2 -1 300000 12171677 60009243
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_3 -1 300000 11908346 57674251
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_4 -1 300000 12105689 58922223
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_5 -1 300000 12191130 59695594
../data/random_experiments_paper/n_30/set_0/triangulation/t_0 ../data/random_experiments_paper/n_30/set_0/triangulation/t_6 -1 305968 12033272 58479381
