file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_1 126 9.508000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_2 115 9.550000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_3 109 9.561000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_4 120 9.477000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_2 127 9.423000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_3 119 9.546000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_4 107 9.614000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_3 127 9.444000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_4 114 9.579000 0
../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_250_2/set_7/triangulation/t_4 130 9.386000 0
