file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_1 95 9.953000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_2 108 9.658000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_3 125 9.486000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_4 131 9.508000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_2 108 9.700000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_3 114 9.624000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_4 115 9.570000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_3 121 9.497000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_4 115 9.644000 0
../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_250_2/set_6/triangulation/t_4 125 9.574000 0
