file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_1 185 9.952000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_2 183 9.665000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_3 193 9.775000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_4 179 9.583000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_2 192 9.921000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_3 190 9.894000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_4 194 9.845000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_3 177 9.718000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_4 194 9.724000 0
../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_250_5/set_3/triangulation/t_4 197 9.470000 0
