file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_1 22 0.970000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_2 17 0.971000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_3 19 0.958000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_4 18 0.952000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_2 20 0.959000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_3 25 1.009000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_4 26 1.000000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_3 20 0.961000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_4 24 0.965000 0
../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_2/set_9/triangulation/t_4 15 0.972000 0
