file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_1 42 2.770000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_2 47 2.497000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_3 40 2.516000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_4 46 2.512000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_2 50 2.495000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_3 47 2.493000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_4 48 2.485000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_3 49 2.454000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_4 43 2.484000 0
../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_2/set_0/triangulation/t_4 42 2.534000 0
