file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 108 6.914000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 105 6.776000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 99 6.836000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 100 6.774000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 92 6.848000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 92 6.912000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 104 6.810000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 99 6.966000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 94 6.901000 0
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 100 6.746000 0
