file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_1 76 2.513000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_2 71 2.590000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_3 75 2.778000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_4 78 2.812000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_2 88 2.607000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_3 75 2.530000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_4 75 2.531000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_3 77 3.059000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_4 81 2.826000 0
../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_3/triangulation/t_4 75 2.749000 0
