file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_1 76 4.451000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_2 78 4.295000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_3 69 4.293000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_4 77 4.343000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_2 70 4.299000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_3 63 4.370000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_4 63 4.372000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_3 71 4.311000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_4 70 4.306000 0
../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_2/set_5/triangulation/t_4 60 4.384000 0
