file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_1 23 1.012000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_2 18 0.963000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_3 25 0.954000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_4 29 0.982000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_2 27 0.994000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_3 27 0.968000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_4 26 0.984000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_3 32 1.007000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_4 32 1.023000 0
../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_2/set_3/triangulation/t_4 18 0.998000 0
