file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 112 4.528000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 117 4.869000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 130 5.743000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 113 4.810000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 107 4.415000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 108 4.630000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 114 4.624000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 102 4.484000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 109 4.723000 0
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 97 4.723000 0
