file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_1 33 1.268000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_2 36 1.232000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_3 35 1.115000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_4 37 1.191000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_2 32 1.319000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_3 34 1.528000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_4 45 1.713000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_3 29 1.031000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_4 35 1.115000 0
../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_5/set_6/triangulation/t_4 38 1.035000 0
