file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_1 36 2.435000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_2 39 2.404000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_3 41 2.410000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_4 32 2.420000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_2 46 2.396000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_3 38 2.480000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_4 35 2.409000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_3 37 2.395000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_4 37 2.404000 0
../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_2/set_7/triangulation/t_4 41 2.381000 0
