file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_1 155 6.962000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_2 145 6.916000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_3 144 7.039000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_4 130 7.052000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_2 161 6.721000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_3 158 7.054000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_4 152 7.282000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_3 150 7.057000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_4 148 6.738000 0
../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_5/set_2/triangulation/t_4 147 7.041000 0
