file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_1 54 2.435000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_2 54 2.373000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_3 43 2.433000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_4 50 2.401000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_2 42 2.445000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_3 46 2.364000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_4 42 2.372000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_3 48 2.367000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_4 42 2.387000 0
../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_2/set_4/triangulation/t_4 45 2.362000 0
