file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_1 75 2.797000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_2 88 3.314000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_3 90 3.496000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_4 79 3.402000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_2 81 3.822000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_3 83 2.947000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_4 76 2.813000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_3 90 3.323000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_4 87 2.916000 0
../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_5/triangulation/t_4 75 2.939000 0
