file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_1 154 8.820000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_2 151 8.640000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_3 174 7.422000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_4 174 7.418000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_2 150 7.278000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_3 153 7.218000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_4 164 7.278000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_3 165 7.334000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_4 168 8.260000 0
../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_5/set_6/triangulation/t_4 158 7.007000 0
