file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_1 25 1.167000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_2 20 1.000000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_3 19 1.011000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_4 19 0.983000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_2 19 1.050000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_3 20 0.970000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_4 19 0.981000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_3 17 1.008000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_4 19 0.979000 0
../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_2/set_0/triangulation/t_4 18 0.985000 0
