file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 116 4.670000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 118 4.782000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 115 4.749000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 117 4.751000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 102 4.781000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 113 4.861000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 110 4.569000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 105 4.669000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 116 4.809000 0
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 111 4.616000 0
