file1 file2 flip runtime closed open
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 23 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 27 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 20 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 21 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 34 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 -1 300000 23659620 70070359
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 -1 300000 23610312 71064170
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 27 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 -1 300000 23038000 73377488
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 29 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 -1 300000 23432654 69687456
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 20 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 23 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 21 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 20 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 22 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 35 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 -1 300000 23279849 68907892
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 28 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 27 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 16 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 -1 300000 23787686 71660602
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 -1 300000 23955081 71048049
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 32 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 17 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 29 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 26 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 36 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 32 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 23 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 -1 300000 22819709 73613632
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 33 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 -1 300000 22962672 68904329
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 32 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 -1 300000 22638226 69242100
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 29 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 -1 300000 22722967 68449926
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 24 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 -1 300000 22632454 68952874
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 -1 300000 22851086 68164117
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 39 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 25 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 -1 300000 22755652 69153153
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 -1 300000 22732157 68886009
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 -1 300000 22756178 68811044
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 -1 300000 23435156 71355354
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 -1 300000 23052485 69700507
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 36 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 -1 300000 24147767 69537530
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 -1 300000 23513097 68791379
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 -1 300000 23797819 70570563
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 -1 300000 22910519 70661664
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 19 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 -1 300781 23383586 67097551
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 -1 300000 23946429 69648423
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 -1 300000 23757896 70255124
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 28 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 -1 300000 23962070 68731865
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 -1 300000 23473186 69681428
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 -1 300000 23547322 68927839
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 -1 300000 23219823 66572336
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 26 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 25 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 -1 300000 23720249 69006598
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 30 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 -1 300000 23821059 68717176
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 -1 300000 23098523 72014622
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 28 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 -1 300000 23455683 70295172
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 -1 300000 22977842 70333707
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 22 0 0 0
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 -1 300000 23027931 73853164
