file1 file2 simple eppstein hanke
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 29 31 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 30 33 33
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 28 30 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 32 32 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 33 33 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 29 29 29
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 28 30 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 24 24 24
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 30 32 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 29 31 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 37 39 39
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 25 25 25
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 29 29 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 27 31 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 30 32 38
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 32 32 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 27 29 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 34 36 36
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 23 26 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 22 23 24
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 34 35 36
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 34 36 40
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 19 19 19
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 31 34 36
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 28 29 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 24 26 27
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 28 28 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 31 34 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 28 29 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 27 30 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 24 26 27
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 26 26 26
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 24 25 25
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 24 25 27
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 29 30 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 29 33 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 27 28 29
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 27 28 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 32 36 38
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 22 22 23
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 22 22 22
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 26 27 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 26 27 29
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 30 34 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 31 31 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 26 27 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 27 28 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 29 30 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 23 23 23
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 28 31 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 30 30 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 33 35 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 22 22 23
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 24 24 24
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 24 26 29
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 28 30 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 31 34 36
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 28 33 33
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 27 28 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 30 32 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 33 35 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 31 31 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 35 39 46
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 23 27 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 27 31 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 12 12 12
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 27 30 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 26 28 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 28 32 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 31 32 33
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 31 34 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 19 20 20
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 22 25 25
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 32 34 36
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 31 36 41
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 30 39 42
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 33 37 41
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 24 29 29
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 24 26 29
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 36 37 37
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 28 34 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 30 37 38
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 31 36 37
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 31 34 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 29 35 37
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 28 32 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 28 32 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 28 31 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 27 31 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 27 28 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 34 39 40
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 28 29 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 28 34 41
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 30 31 34
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 35 37 39
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 27 28 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 32 36 41
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 24 27 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 19 23 24
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 16 18 22
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 28 33 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 27 29 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 20 20 24
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 27 29 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 29 33 39
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 28 32 37
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 30 33 37
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 23 26 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 30 34 37
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 21 21 22
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 29 30 33
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 28 30 30
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 18 18 18
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 31 35 41
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 34 35 36
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 26 28 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 31 32 32
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 37 39 47
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 35 35 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_3_100 24 26 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_4_100 20 20 21
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_5_100 34 37 38
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_6_100 27 27 29
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_7_100 26 27 27
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_8_100 26 28 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_9_100 35 38 40
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_7_100 33 35 38
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_8_100 33 36 36
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_9_100 29 34 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_10_100 28 28 28
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_11_100 31 32 35
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_12_100 31 33 33
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_1_100 29 30 31
../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_25/s_25_100/triangulation/t_2010_2_100 27 28 29
