file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_1 35 1.100000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_2 35 1.259000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_3 33 1.077000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_4 35 1.056000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_2 28 1.009000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_3 34 1.112000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_4 37 1.034000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_3 40 1.292000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_4 37 1.088000 0
../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_5/set_8/triangulation/t_4 31 1.060000 0
