file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_1 70 2.922000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_2 91 3.497000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_3 79 3.302000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_4 78 2.856000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_2 72 3.175000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_3 72 2.800000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_4 70 2.726000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_3 77 3.135000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_4 76 2.720000 0
../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_9/triangulation/t_4 72 2.845000 0
