file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_1 79 2.923000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_2 74 3.549000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_3 66 2.792000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_4 83 2.989000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_2 84 3.258000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_3 77 2.769000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_4 80 2.984000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_3 80 2.941000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_4 66 2.638000 0
../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_6/triangulation/t_4 89 2.902000 0
