file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_1 170 7.145000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_2 167 7.484000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_3 166 7.580000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_4 172 7.400000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_2 151 7.436000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_3 160 7.852000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_4 158 6.968000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_3 174 7.313000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_4 150 7.324000 0
../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_5/set_9/triangulation/t_4 155 9.361000 0
