file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_1 37 1.086000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_2 45 1.239000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_3 28 1.113000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_4 32 1.012000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_2 41 1.413000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_3 25 1.091000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_4 30 1.031000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_3 41 1.118000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_4 44 1.461000 0
../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_5/set_0/triangulation/t_4 36 1.105000 0
