file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_1 74 2.719000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_2 69 2.771000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_3 85 3.214000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_4 80 2.855000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_2 70 2.545000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_3 97 3.385000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_4 86 3.103000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_3 79 3.184000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_4 92 2.819000 0
../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_8/triangulation/t_4 91 2.705000 0
