file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 112 4.812000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 109 4.733000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 129 5.667000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 134 4.891000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 119 5.225000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 118 4.817000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 108 4.715000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 137 6.338000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 113 4.996000 0
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 110 4.990000 0
