file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_1 32 1.113000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_2 41 1.452000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_3 28 1.081000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_4 33 1.084000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_2 40 1.555000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_3 33 1.127000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_4 32 1.210000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_3 37 1.039000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_4 37 1.129000 0
../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_5/set_5/triangulation/t_4 28 1.087000 0
