file1 file2 flip runtime closed open 
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_1 -1 300000 28931154 58234038
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_10 19 55290 5691318 14708842
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_11 19 45489 4686741 11748965
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_12 24 192270 19129366 38819381
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_13 21 166631 16033631 36643114
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_14 21 67406 7269976 16003222
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_15 24 199484 19581883 41251073
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_16 19 29712 3254498 8110072
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_17 -1 300000 28917449 57560861
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_18 18 25445 2768647 7368449
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_19 -1 300000 28298764 60644191
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_2 19 43514 4485410 11333131
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_3 -1 300000 28829731 59336881
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_4 -1 300000 28649731 58259340
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_5 22 119003 11892143 26565294
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_6 21 62387 6514764 15275612
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_7 21 178234 16986079 39038616
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_8 -1 300000 29178973 58764382
../data/random_experiments_paper/n_20/set_1/triangulation/t_0 ../data/random_experiments_paper/n_20/set_1/triangulation/t_9 -1 300000 28154903 58044222
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_10 20 93554 9497439 22647013
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_11 -1 300000 27779213 58550360
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_12 -1 300000 29827646 56656895
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_13 -1 300000 28631151 61309995
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_14 23 130135 13543150 27459548
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_15 25 294061 28854792 57598141
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_16 -1 300000 28644251 56993864
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_17 -1 300000 29196837 55809944
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_18 22 212300 20235900 44348855
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_19 -1 300000 28291693 59460753
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_2 -1 300000 27941298 58285881
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_3 23 174233 17396809 36899294
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_4 -1 300000 29046306 57292131
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_5 -1 300000 28759330 57790245
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_6 -1 300000 28815405 58273760
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_7 17 23754 2547424 6992087
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_8 -1 300000 29676698 57337248
../data/random_experiments_paper/n_20/set_1/triangulation/t_1 ../data/random_experiments_paper/n_20/set_1/triangulation/t_9 -1 300000 28543629 57107004
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_11 17 31920 3341246 9315545
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_12 21 181204 17503273 39672881
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_13 13 2325 307148 1103922
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_14 19 71621 7253928 17871631
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_15 -1 300000 27256825 60577439
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_16 22 246628 23346270 52277561
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_17 -1 300000 27118087 59765235
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_18 16 11235 1254396 3866294
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_19 16 22006 2414011 7025024
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_2 16 17674 1896926 5592051
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_3 11 382 57892 235602
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_4 -1 300000 27292725 60597694
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_5 -1 300000 27800887 62521153
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_6 18 64579 6503241 16563869
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_7 19 116792 11290812 28451866
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_8 -1 300000 27449592 60615729
../data/random_experiments_paper/n_20/set_1/triangulation/t_10 ../data/random_experiments_paper/n_20/set_1/triangulation/t_9 20 115865 11241815 27574380
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_12 -1 304917 27148005 56900228
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_13 14 4773 563036 1822138
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_14 -1 300000 27152141 56915559
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_15 -1 305438 26942644 57163332
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_16 22 205030 19346130 42833802
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_17 -1 301337 26476610 55658750
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_18 15 8400 932679 2909122
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_19 16 18913 1984439 5714018
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_2 13 1612 201327 708918
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_3 22 277499 25272038 54641949
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_4 -1 300000 26905284 57304094
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_5 22 200531 18583325 41783149
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_6 15 5406 601348 1843574
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_7 -1 300000 27029915 60810659
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_8 20 107155 10458597 24368543
../data/random_experiments_paper/n_20/set_1/triangulation/t_11 ../data/random_experiments_paper/n_20/set_1/triangulation/t_9 21 149641 14001028 32182863
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_13 -1 300000 28525642 60808736
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_14 12 315 54894 185382
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_15 24 165631 17134777 34749741
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_16 11 356 58344 218201
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_17 -1 300000 29840962 55436602
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_18 20 72301 7472154 17784408
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_19 -1 300000 28510275 59251099
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_2 -1 300000 28131632 57275815
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_3 -1 300000 29146434 57996876
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_4 24 165591 16814288 34010070
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_5 -1 300000 29011134 57489383
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_6 -1 300000 28959243 58225213
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_7 -1 300000 27777661 59496336
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_8 -1 300000 29839629 56395355
../data/random_experiments_paper/n_20/set_1/triangulation/t_12 ../data/random_experiments_paper/n_20/set_1/triangulation/t_9 -1 300000 28740661 56609985
../data/random_experiments_paper/n_20/set_1/triangulation/t_13 ../data/random_experiments_paper/n_20/set_1/triangulation/t_14 -1 300000 27575561 59009946
../data/random_experiments_paper/n_20/set_1/triangulation/t_13 ../data/random_experiments_paper/n_20/set_1/triangulation/t_15 -1 300000 27416238 59363097
../data/random_experiments_paper/n_20/set_1/triangulation/t_13 ../data/random_experiments_paper/n_20/set_1/triangulation/t_16 -1 300000 28265342 61633224
../data/random_experiments_paper/n_20/set_1/triangulation/t_13 ../data/random_experiments_paper/n_20/set_1/triangulation/t_17 -1 300000 27174972 58331476
../data/random_experiments_paper/n_20/set_1/triangulation/t_13 ../data/random_experiments_paper/n_20/set_1/triangulation/t_18 20 173408 16260494 38478228
../data/random_experiments_paper/n_20/set_1/triangulation/t_13 ../data/random_experiments_paper/n_20/set_1/triangulation/t_19 10 191 29921 136934
