file1 file2 flip heuristic runtime closed open
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_1 -43 37 300000 11161864 119325343
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_10 -42 38 300000 10366161 123768830
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_11 -46 41 300000 11709490 110459391
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_12 -46 41 300000 11444959 96810510
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_13 -45 40 300000 11579433 105834627
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_14 -41 36 300000 10897794 136649973
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_15 -53 50 300000 11550459 102435624
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_16 -44 40 300000 11234920 121350562
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_17 -41 39 300000 10404891 141228005
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_18 -47 43 300000 11227484 119894422
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_19 -42 39 300000 10440381 132366076
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_2 37 35 39452 1480647 23285014
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_3 41 38 175574 6413777 91748136
../data/random_experiments_paper/n_30/set_3/triangulation/t_0 ../data/random_experiments_paper/n_30/set_3/triangulation/t_4 -45 41 300000 11918194 94119005
