file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_1 75 4.422000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_2 75 4.337000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_3 66 4.385000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_4 79 4.322000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_2 75 4.476000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_3 76 4.366000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_4 73 4.401000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_3 67 4.500000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_4 64 4.431000 0
../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_2/set_2/triangulation/t_4 68 4.396000 0
