file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 80 6.925000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 90 6.732000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 82 6.752000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 80 6.790000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 92 6.698000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 86 6.715000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 91 6.656000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 90 6.663000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 88 6.717000 0
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 88 6.741000 0
