file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_1 32 2.573000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_2 46 2.541000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_3 42 2.549000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_4 44 2.536000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_2 45 2.487000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_3 39 2.537000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_4 36 2.528000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_3 48 2.472000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_4 42 2.511000 0
../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_2/set_5/triangulation/t_4 35 2.531000 0
