file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_1 43 2.678000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_2 48 2.408000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_3 49 2.399000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_4 37 2.455000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_2 41 2.462000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_3 45 2.431000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_4 40 2.429000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_3 41 2.423000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_4 42 2.445000 0
../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_2/set_1/triangulation/t_4 44 2.437000 0
