file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_1 94 3.787000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_2 85 2.859000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_3 93 5.177000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_4 85 4.107000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_2 82 6.618000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_3 85 3.592000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_4 81 3.577000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_3 89 3.380000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_4 69 2.729000 0
../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_1/triangulation/t_4 85 3.577000 0
