file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_1 144 6.731000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_2 151 7.278000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_3 163 6.836000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_4 158 6.862000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_2 167 7.127000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_3 150 6.882000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_4 151 7.330000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_3 175 7.561000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_4 141 7.187000 0
../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_5/set_7/triangulation/t_4 174 7.183000 0
