file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_1 64 4.388000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_2 65 4.347000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_3 62 4.385000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_4 54 4.405000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_2 71 4.306000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_3 71 4.316000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_4 75 4.275000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_3 69 4.429000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_4 64 4.357000 0
../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_2/set_6/triangulation/t_4 55 4.395000 0
