file1 file2 flip runtime primal_bound
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 26 0 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 27 0 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 16 0 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 -29 300000 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 21 0 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 21 0 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 17 0 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 21 0 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 17 0 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 17 0 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 -26 300040 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 10 0 10
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 26 147649 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 -32 300017 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 17 8090 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 12 0 12
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 16 0 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 16 0 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 26 0 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 13 0 13
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 24 212667 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 -27 300001 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 29 102091 29
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 16 7017 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 -26 300014 -28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 18 20029 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 -23 300000 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 15 0 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 23 139664 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 -21 300003 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 14 5337 14
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 25 108049 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 17 8405 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 -15 300006 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 16 0 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 17 0 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 21 23263 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 17 0 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 20 0 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 26 156298 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 13 0 13
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 26 0 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 23 11265 23
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 16 0 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 15 0 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 20 0 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 -29 300011 -30
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 21 26697 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 21 0 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 22 0 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 20 0 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 25 74558 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 22 0 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 20 0 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 22 0 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_7_5 20 0 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_8_5 24 0 24
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_9_5 14 0 14
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5 -21 300009 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5 17 0 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5 17 8032 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5 -26 300014 -28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5 16 0 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5 20 0 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5 26 0 26
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_10_5 20 0 20
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_11_5 22 0 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_12_5 17 8242 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_1_5 15 0 15
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_2_5 25 0 25
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_3_5 19 0 19
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_4_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_5_5 -26 300004 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_6_5 -24 300000 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_7_5 16 0 16
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_8_5 -25 300066 -27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2010_9_5 17 0 17
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_10_5 -26 300000 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_11_5 -27 300010 -28
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_12_5 21 0 21
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_1_5 -25 300005 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_2_5 22 0 22
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_3_5 27 0 27
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_4_5 18 0 18
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_5_5 -22 300001 -2147483648
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5 ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2011_6_5 19 0 19
