file1 file2 simple eppstein hanke
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 38 41 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 29 31 32
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 23 26 26
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 32 36 36
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 27 29 29
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 31 34 34
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 40 45 46
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 24 28 28
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 40 47 49
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 25 27 28
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 35 35 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 42 46 47
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 35 36 44
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 39 43 47
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 28 28 28
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 40 42 46
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 19 20 20
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 47 51 52
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 35 37 37
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 33 34 36
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 34 39 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 31 33 33
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 27 27 27
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 32 36 38
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 33 39 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 36 37 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 37 40 43
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 28 29 31
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 26 27 28
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 33 36 38
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 32 34 35
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 31 32 34
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 35 36 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 34 35 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 35 37 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 24 27 28
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 38 45 49
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 43 46 49
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 42 46 49
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 26 26 26
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 34 38 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 35 37 38
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 31 32 35
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 36 36 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 31 32 37
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 29 30 32
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 32 33 36
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 32 32 33
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 33 37 37
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 36 39 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 34 38 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 45 48 48
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 32 33 33
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 36 41 43
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 29 29 31
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 40 44 46
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 39 44 48
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 37 43 45
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 37 39 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 35 38 38
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 42 46 49
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 38 39 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 33 33 35
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 44 48 49
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 30 32 32
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 26 26 26
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 35 37 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 30 31 31
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 38 43 43
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 39 44 44
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 31 34 34
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 42 49 51
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 33 34 35
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 34 37 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 34 34 37
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 39 44 48
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 39 41 49
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 29 29 30
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 41 44 52
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 34 38 44
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 33 34 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 31 32 34
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 26 27 31
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 25 26 27
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 31 35 36
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 24 25 26
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 35 37 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 29 30 31
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 36 39 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 36 40 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 34 36 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 26 27 28
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 39 45 45
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 44 49 51
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 32 37 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 37 43 45
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 40 40 42
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 40 48 54
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 36 40 42
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 32 37 38
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 40 43 45
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 35 39 44
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 35 36 37
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 33 38 42
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 23 23 23
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 36 43 47
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 38 42 44
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 33 38 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 39 47 48
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 33 40 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 37 38 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 36 36 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 42 47 50
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 35 38 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 31 36 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 30 37 38
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 24 26 26
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 28 29 30
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 27 29 32
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 26 32 32
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 33 33 34
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 32 38 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 28 28 31
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 34 36 36
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 30 30 30
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 32 32 32
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 29 31 31
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 35 37 44
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 43 50 58
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 37 41 42
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 43 48 58
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 48 55 56
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 38 43 43
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 40 44 44
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 44 48 52
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 47 55 55
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 38 39 42
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 40 46 48
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 34 40 41
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 35 38 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 37 37 40
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 37 38 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 41 43 47
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 44 52 54
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 40 43 43
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 38 41 43
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 43 50 52
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 36 38 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 36 37 39
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 37 39 42
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 41 49 50
