file1 file2 flip runtime closed open
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 -1 300000 18190045 73652209
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 -1 300000 18687699 74622020
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 29 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 37 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 -1 300000 18879974 74465856
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 -1 300000 18813031 75454539
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 -1 300000 18520277 75587944
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 -1 300000 20002469 72912303
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 -1 300000 18953586 75848570
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 -1 300000 19308988 72959477
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 -1 300000 18875250 74212057
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 -1 300000 18575264 74689358
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 22 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 41 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 -1 300000 18658897 76364837
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 26 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 36 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 29 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 34 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 -1 300000 18465258 75783275
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 28 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 -1 300000 19302184 74678824
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 -1 300000 19066067 77144228
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 -1 305588 17498131 75390411
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 -1 300000 17800214 75039436
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 -1 300000 17543954 77944467
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 -1 300000 17663963 75943251
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 28 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_5_100 -1 300000 17610109 76850373
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_6_100 20 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_7_100 -1 303020 17589678 75978788
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_8_100 37 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_9_100 -1 300000 17383351 74424257
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_10_100 39 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_11_100 33 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_12_100 27 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_1_100 -1 300000 17737104 77826058
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_2_100 39 0 0 0
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_3_100 -1 300000 17666811 75088123
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_4_100 -1 300000 17857638 76708875
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_5_100 -1 300000 17755294 75267361
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_6_100 -1 300000 17489045 77604837
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_7_100 -1 300000 17607069 74378833
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_8_100 -1 300000 17681559 75182401
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2010_9_100 -1 300000 17860555 77946440
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_1_100 -1 300000 17663409 73662708
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_2_100 -1 300000 17662055 77553404
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_3_100 -1 300000 17796765 75832454
../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_12_100 ../data/sealevel_experiments_paper/s_30/s_30_100/triangulation/t_2009_4_100 -1 300000 17877339 76628653
