file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_1 73 2.519000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_2 80 2.718000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_3 82 3.054000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_4 76 3.674000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_2 80 2.536000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_3 76 2.780000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_4 80 2.723000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_3 69 2.654000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_4 66 2.599000 0
../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_7/triangulation/t_4 72 2.490000 0
