file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 109 4.745000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 126 4.946000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 115 5.745000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 103 4.533000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 103 4.541000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 106 4.696000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 103 4.559000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 107 4.588000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 114 4.600000 0
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 107 4.788000 0
