file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 83 7.083000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 95 6.797000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 91 6.776000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 96 6.764000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 90 6.802000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 89 6.834000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 94 6.767000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 97 6.752000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 92 6.827000 0
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 103 6.707000 0
