file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_1 121 5.284000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_2 118 4.933000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_3 113 4.972000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_4 111 4.860000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_2 108 4.483000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_3 113 5.100000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_4 115 4.879000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_3 119 4.656000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_4 124 4.895000 0
../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_1/triangulation/t_4 115 4.745000 0
