file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 99 6.744000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 112 6.660000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 83 6.736000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 102 6.573000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 91 6.674000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 109 6.542000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 103 6.714000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 103 6.614000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 105 6.676000 0
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 92 6.651000 0
