file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_1 82 3.025000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_2 85 3.982000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_3 79 3.142000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_4 67 2.933000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_2 72 2.950000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_3 67 2.897000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_4 83 2.928000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_3 73 3.104000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_4 93 3.019000 0
../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_0/triangulation/t_4 77 2.908000 0
