file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_1 24 1.554000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_2 29 0.962000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_3 19 0.961000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_4 29 1.022000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_2 29 0.950000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_3 23 0.972000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_4 25 0.972000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_3 21 0.959000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_4 26 0.953000 0
../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_50_2/set_1/triangulation/t_4 22 0.995000 0
