file1 file2 flip heuristic runtime closed open
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 -48 44 300000 8821980 143220392
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_12_100 -39 36 300000 9221236 138704370
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_1_100 -40 36 300000 9439222 137047941
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_2_100 39 36 67994 2417086 41209719
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_3_100 -49 45 300000 9532039 146639958
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_4_100 29 26 3950 155244 2813075
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_5_100 -51 49 300000 9529031 132719239
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_6_100 -49 45 300000 9474232 147916088
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_7_100 -51 48 300000 10396841 115945762
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_8_100 -48 44 300000 9378678 146433749
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_9_100 -53 49 300000 10558759 114758419
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_10_100 -45 40 300000 10334872 123894640
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_11_100 -35 32 300000 9284029 130355444
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_12_100 39 35 72215 2654698 41920278
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_1_100 -42 37 300000 10508877 113230997
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_2_100 -39 34 300000 9830230 123885419
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_3_100 -47 44 300000 9435051 151747959
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_4_100 -41 37 300000 9178602 146923347
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_5_100 43 39 145088 5190533 78880616
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_6_100 -47 43 300000 9482536 153252904
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_7_100 32 28 21734 838699 12775638
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_8_100 -49 45 300000 10711094 115535898
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_10_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_9_100 40 36 297906 9460461 136083826
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_12_100 -41 38 300000 8260369 157373351
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_1_100 -43 42 300000 8555819 158510445
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_2_100 -43 40 300000 7985974 149723669
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_3_100 -36 34 300000 8348780 131844555
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_4_100 -43 40 300000 8489902 135617091
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_5_100 -47 46 300000 8672722 165516170
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_6_100 -37 34 300000 8555880 145723508
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_7_100 -41 39 300000 8452960 138608674
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_8_100 -41 39 300000 8875486 141008153
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_9_100 -42 41 300000 8110627 145724611
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_10_100 -48 45 300000 8954839 134101273
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_11_100 -43 40 300000 8158149 161764035
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_12_100 -47 45 300000 8408762 145297880
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_1_100 -46 44 300000 8366366 136328793
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_2_100 -52 48 300000 9452112 123973402
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_3_100 -42 38 300000 9098340 126014356
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_4_100 -42 39 300000 8504953 149705925
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_5_100 -39 35 300000 9184598 130152904
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_6_100 39 36 214311 5721667 126013088
../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2009_11_100 ../data/sealevel_experiments_paper/s_35/s_35_100/triangulation/t_2010_7_100 -44 42 300000 8012546 167750319
