file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_1 146 7.109000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_2 163 7.963000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_3 167 7.217000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_4 153 6.881000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_2 168 8.220000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_3 164 7.031000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_4 154 7.731000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_3 171 8.088000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_4 151 7.336000 0
../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_5/set_4/triangulation/t_4 172 7.763000 0
