file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_1 116 5.023000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_2 116 6.154000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_3 118 4.857000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_4 104 4.736000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_2 123 4.662000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_3 119 5.194000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_4 107 4.921000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_3 133 4.779000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_4 120 4.739000 0
../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_0/triangulation/t_4 109 4.662000 0
