file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_1 71 2.770000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_2 68 2.593000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_3 80 2.950000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_4 66 2.627000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_2 73 2.719000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_3 74 2.633000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_4 69 2.703000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_3 72 2.898000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_4 82 2.867000 0
../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_100_5/set_2/triangulation/t_4 70 2.925000 0
