file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_1 120 9.729000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_2 119 9.592000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_3 126 9.564000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_4 108 9.814000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_2 120 9.638000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_3 112 9.727000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_4 112 9.731000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_3 119 9.676000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_4 116 9.761000 0
../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_3 ../data/random_hod_experiments_paper/n_250_2/set_9/triangulation/t_4 123 9.617000 0
