file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 97 6.954000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 81 6.853000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 93 6.734000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 82 6.785000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 91 6.788000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 84 6.865000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 101 6.715000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 82 6.820000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 99 6.778000 0
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 94 6.787000 0
