file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 135 13.628000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 135 13.146000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 127 13.104000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 141 12.922000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 144 12.975000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 149 12.832000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 129 13.089000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 153 12.777000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 149 12.932000 0
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 145 12.930000 0
