file1 file2 flip runtime used_hanke
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 136 8.427000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 115 10.410000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 120 4.889000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 111 4.500000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 101 4.465000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 114 4.841000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 113 4.864000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 110 4.613000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 109 5.338000 0
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 122 5.193000 0
